Event.Id,Event.Date,Weather.Condition,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Make,Engine.Type,Broad.phase.of.flight,Aircraft.Category,Injury.Severity,Purpose.of.flight,Accident_Count
20160720X04524,2016-07-19,VMC,0.0,0.0,0.0,Tecnam,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160720X32920,2016-07-19,VMC,0.0,0.0,0.0,Chance Vought,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160720X55139,2016-07-19,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Business,1
20160721X15056,2016-07-19,VMC,0.0,0.0,0.0,Aeropro Cz,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160809X64640,2016-07-19,VMC,0.0,0.0,0.0,Kirbybilt Aircraft,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160721X10019,2016-07-20,VMC,0.0,1.0,0.0,Meyers,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160721X24536,2016-07-20,VMC,0.0,0.0,1.0,Aeronca,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160721X51844,2016-07-20,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160726X70542,2016-07-20,VMC,0.0,0.0,0.0,Diamond Aircraft Ind Gmbh,Reciprocating,Unknown,Glider,Non-Fatal,Personal,1
20160829X00908,2016-07-20,VMC,0.0,0.0,0.0,Beech,Turbo Prop,Unknown,Airplane,Non-Fatal,Personal,1
20160721X13557,2016-07-21,VMC,2.0,0.0,0.0,Harris-Runyan,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160721X74604,2016-07-21,VMC,1.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160721X90029,2016-07-21,VMC,0.0,0.0,0.0,Grumman Acft Eng Cor-Schweizer,Reciprocating,Unknown,Airplane,Non-Fatal,Aerial Application,1
20160727X44252,2016-07-21,VMC,0.0,0.0,0.0,Cessna,Turbo Prop,Unknown,Airplane,Non-Fatal,Skydiving,1
20160722X63338,2016-07-22,VMC,2.0,0.0,0.0,Vans,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160724X20723,2016-07-22,VMC,1.0,0.0,1.0,Republic,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160725X61204,2016-07-22,VMC,0.0,2.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160726X63300,2016-07-22,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160727X34119,2016-07-22,VMC,0.0,2.0,0.0,Stinson,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160728X04833,2016-07-22,VMC,0.0,1.0,0.0,Bell,Turbo Shaft,Unknown,Helicopter,Non-Fatal,Aerial Application,1
20160723X20253,2016-07-23,VMC,1.0,1.0,0.0,Air Tractor Inc,Turbo Prop,Unknown,Airplane,Fatal,Aerial Application,1
20160723X83911,2016-07-23,VMC,0.0,0.0,0.0,Swartz Gene,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160724X22649,2016-07-23,VMC,0.0,0.0,1.0,Temple Benjamin,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160724X24036,2016-07-23,VMC,0.0,0.0,0.0,Frank Ware,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160726X45359,2016-07-23,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160727X81857,2016-07-23,VMC,0.0,0.0,0.0,Engineering & Research,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160728X15007,2016-07-23,UNK,0.0,1.0,5.0,Cessna,Unknown,Unknown,Airplane,Non-Fatal,Unknown,1
20160724X01920,2016-07-24,VMC,0.0,0.0,0.0,Beech,Turbo Prop,Unknown,Airplane,Non-Fatal,Skydiving,1
20160724X14531,2016-07-24,VMC,0.0,0.0,1.0,Bristell,Reciprocating,Unknown,Airplane,Non-Fatal,Business,1
20160724X73215,2016-07-24,VMC,2.0,0.0,0.0,Beech,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160725X71121,2016-07-24,VMC,0.0,0.0,0.0,Craig D Carter,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160726X22534,2016-07-24,VMC,0.0,2.0,0.0,Cirrus Design Corp,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160727X42258,2016-07-24,VMC,0.0,1.0,0.0,Alisport Srl,Reciprocating,Unknown,Glider,Non-Fatal,Personal,1
20160811X14723,2016-07-24,VMC,0.0,0.0,0.0,American Champion Aircraft,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160725X60430,2016-07-25,VMC,1.0,0.0,0.0,Yakovlev,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160726X85117,2016-07-25,VMC,0.0,0.0,0.0,Texas Helicopter Corp,Reciprocating,Unknown,Helicopter,Non-Fatal,Aerial Application,1
20160727X41817,2016-07-25,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160726X02205,2016-07-26,VMC,0.0,2.0,0.0,Embraer,Turbo Fan,Unknown,Airplane,Non-Fatal,Unknown,1
20160802X83354,2016-07-26,VMC,0.0,0.0,0.0,Aeronca,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160805X50153,2016-07-26,VMC,0.0,0.0,1.0,Embraer,Turbo Fan,Unknown,Airplane,Non-Fatal,Unknown,1
20160727X20105,2016-07-27,VMC,4.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160727X42744,2016-07-27,VMC,0.0,0.0,0.0,Alon,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160728X74105,2016-07-27,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160728X82503,2016-07-27,VMC,0.0,0.0,0.0,Air Tractor Inc,Reciprocating,Unknown,Airplane,Non-Fatal,Aerial Application,1
20160728X85058,2016-07-27,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160728X22738,2016-07-28,VMC,1.0,0.0,0.0,Air Tractor,Turbo Prop,Unknown,Airplane,Fatal,Aerial Application,1
20160728X25108,2016-07-28,VMC,0.0,0.0,0.0,Olmsted Charles A,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160728X63145,2016-07-28,VMC,1.0,0.0,1.0,Flight Design Gmbh,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160801X04321,2016-07-28,IMC,1.0,0.0,0.0,Mooney,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160801X32530,2016-07-28,VMC,0.0,0.0,0.0,Cirrus Design Corp,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160801X33224,2016-07-28,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160803X71952,2016-07-28,VMC,0.0,0.0,1.0,Airbus,Turbo Fan,Unknown,Airplane,Non-Fatal,Unknown,1
20160725X62814,2016-07-29,VMC,0.0,0.0,0.0,Canadian Light Acft Sales &Svc,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160729X30645,2016-07-29,VMC,0.0,1.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160729X31455,2016-07-29,IMC,4.0,0.0,0.0,Piper,Turbo Prop,Unknown,Airplane,Fatal,Unknown,1
20160729X45721,2016-07-29,VMC,1.0,0.0,0.0,Air Tractor Inc,Turbo Prop,Unknown,Airplane,Fatal,Aerial Application,1
20160801X11947,2016-07-29,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160801X43359,2016-07-29,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160801X45009,2016-07-29,VMC,0.0,1.0,0.0,Bell,Turbo Shaft,Unknown,Helicopter,Non-Fatal,Aerial Application,1
20160804X83405,2016-07-29,VMC,0.0,0.0,0.0,Hughes,Reciprocating,Unknown,Helicopter,Non-Fatal,Aerial Application,1
20160730X20734,2016-07-30,VMC,0.0,0.0,0.0,Boam Larry,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160730X21955,2016-07-30,VMC,0.0,0.0,0.0,Bell,Reciprocating,Unknown,Helicopter,Non-Fatal,Other Work Use,1
20160730X25341,2016-07-30,IMC,16.0,0.0,0.0,Kubicek,Unknown,Unknown,Balloon,Fatal,Business,1
20160801X25209,2016-07-30,VMC,0.0,2.0,0.0,S C Aerostar S .A.,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160802X53901,2016-07-30,VMC,0.0,0.0,0.0,Bell Helicopter Textron,Turbo Shaft,Unknown,Helicopter,Non-Fatal,Public Aircraft - Local,1
20160802X94830,2016-07-30,VMC,0.0,1.0,0.0,Ryan,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160804X30952,2016-07-30,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160801X65217,2016-07-31,VMC,0.0,2.0,0.0,Trick Trikes,Reciprocating,Unknown,Weight-Shift,Non-Fatal,Personal,1
20160802X20737,2016-07-31,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160802X45159,2016-07-31,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160808X21820,2016-07-31,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Business,1
20160801X93405,2016-08-01,VMC,1.0,0.0,0.0,Sperling Richard G,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160802X52208,2016-08-01,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160803X03110,2016-08-01,VMC,0.0,0.0,0.0,Beech,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160802X22428,2016-08-02,VMC,0.0,0.0,0.0,Beech,Turbo Prop,Unknown,Airplane,Non-Fatal,Unknown,1
20160802X91137,2016-08-02,VMC,0.0,2.0,0.0,Robinson,Reciprocating,Unknown,Helicopter,Non-Fatal,Instructional,1
20160802X92043,2016-08-02,VMC,1.0,0.0,0.0,Arion Aircraft Llc,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160804X02641,2016-08-02,VMC,0.0,0.0,0.0,Air Tractor Inc,Reciprocating,Unknown,Airplane,Non-Fatal,Aerial Application,1
20160804X15418,2016-08-02,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160806X22308,2016-08-02,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160808X04351,2016-08-02,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160808X74417,2016-08-02,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160803X11028,2016-08-03,VMC,0.0,0.0,2.0,Wings An Things Inc,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160803X31656,2016-08-03,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160803X34325,2016-08-03,VMC,1.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160803X52340,2016-08-03,VMC,0.0,0.0,2.0,Sonex Limited,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160803X61838,2016-08-03,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160803X72400,2016-08-03,VMC,0.0,0.0,0.0,Holley Carol L,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160803X75916,2016-08-03,VMC,1.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160804X45514,2016-08-03,VMC,1.0,0.0,0.0,Schweizer,Reciprocating,Unknown,Helicopter,Fatal,Aerial Observation,1
20160804X62813,2016-08-03,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160805X51304,2016-08-03,VMC,0.0,7.0,1.0,Airbus,Unknown,Unknown,Airplane,Non-Fatal,Unknown,1
20160721X33517,2016-08-04,VMC,0.0,0.0,0.0,Robinson Helicopter Company,Reciprocating,Unknown,Helicopter,Non-Fatal,Business,1
20160805X22208,2016-08-04,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160805X31253,2016-08-04,VMC,0.0,2.0,0.0,Gilchrist,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160808X95044,2016-08-04,VMC,0.0,1.0,0.0,Shaffer Donald,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160809X21643,2016-08-04,VMC,0.0,0.0,0.0,Liming Louis L,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160809X31823,2016-08-04,VMC,0.0,0.0,0.0,Beech,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160805X32217,2016-08-05,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160805X34814,2016-08-05,VMC,0.0,2.0,0.0,Dehavilland,Turbo Prop,Unknown,Airplane,Non-Fatal,Personal,1
20160805X44633,2016-08-05,VMC,0.0,0.0,0.0,Boeing,Turbo Fan,Unknown,Airplane,Non-Fatal,Unknown,1
20160808X23924,2016-08-05,VMC,2.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160809X25153,2016-08-05,VMC,0.0,0.0,0.0,Aero Commander,Reciprocating,Unknown,Airplane,Non-Fatal,Aerial Application,1
20160809X72256,2016-08-05,VMC,0.0,0.0,0.0,Stinson,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160825X42401,2016-08-05,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Flight Test,1
20160906X24205,2016-08-05,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160806X23345,2016-08-06,VMC,1.0,0.0,0.0,Wilson,Reciprocating,Unknown,Airplane,Fatal,Flight Test,1
20160806X52719,2016-08-06,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160807X20843,2016-08-06,VMC,1.0,0.0,0.0,Pzl-Bielsko,Unknown,Unknown,Glider,Fatal,Personal,1
20160808X41242,2016-08-06,VMC,0.0,1.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160808X94140,2016-08-06,VMC,0.0,0.0,1.0,Balloon Works,Unknown,Unknown,Balloon,Non-Fatal,Personal,1
20160809X20707,2016-08-06,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160907X35746,2016-08-06,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160805X51255,2016-08-07,VMC,1.0,0.0,0.0,Ams Flight,Reciprocating,Unknown,Glider,Fatal,Personal,1
20160808X81145,2016-08-07,VMC,0.0,0.0,1.0,Vans,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160808X90911,2016-08-07,VMC,0.0,0.0,2.0,Diamond,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160808X92449,2016-08-07,UNK,0.0,0.0,5.0,Robinson,Turbo Shaft,Unknown,Helicopter,Non-Fatal,Unknown,1
20160815X32841,2016-08-07,VMC,0.0,0.0,1.0,Continental Copters Inc.,Reciprocating,Unknown,Helicopter,Non-Fatal,Aerial Application,1
20160808X03845,2016-08-08,VMC,0.0,4.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160808X50811,2016-08-08,VMC,0.0,0.0,0.0,Cubcrafters Inc,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160808X65051,2016-08-08,VMC,1.0,0.0,0.0,Air Tractor Inc,Turbo Prop,Unknown,Airplane,Fatal,Aerial Application,1
20160810X23719,2016-08-08,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160810X81537,2016-08-08,VMC,0.0,0.0,0.0,Brian Turner,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160809X40455,2016-08-09,VMC,0.0,3.0,4.0,De Havilland,Reciprocating,Unknown,Airplane,Non-Fatal,Other Work Use,1
20160810X21106,2016-08-09,VMC,0.0,0.0,0.0,Schabacker Konrad J,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160811X31136,2016-08-09,VMC,0.0,0.0,0.0,Ercoupe,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160811X35334,2016-08-09,VMC,2.0,0.0,1.0,Cessna,Unknown,Unknown,Airplane,Fatal,Instructional,1
20160814X02523,2016-08-09,VMC,0.0,0.0,0.0,Cessna,Reciprocating,Unknown,Airplane,Non-Fatal,Instructional,1
20160810X03656,2016-08-10,VMC,0.0,0.0,0.0,American Legend Aircraft Co,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160810X82409,2016-08-10,VMC,1.0,0.0,1.0,Hughes,Reciprocating,Unknown,Helicopter,Fatal,Instructional,1
20160811X81653,2016-08-10,VMC,0.0,0.0,0.0,Boeing,Turbo Fan,Unknown,Airplane,Non-Fatal,Unknown,1
20160816X05940,2016-08-10,VMC,0.0,1.0,1.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160815X01623,2016-08-11,VMC,0.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160817X62230,2016-08-11,VMC,0.0,0.0,0.0,Maule,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
20160817X74927,2016-08-11,VMC,1.0,0.0,0.0,Piper,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160812X50604,2016-08-12,VMC,6.0,0.0,0.0,Beech,Reciprocating,Unknown,Airplane,Fatal,Personal,1
20160812X71506,2016-08-12,IMC,0.0,27.0,0.0,Airbus,Turbo Fan,Unknown,Airplane,Non-Fatal,Unknown,1
20160813X11748,2016-08-12,VMC,0.0,1.0,0.0,Zenith,Reciprocating,Unknown,Airplane,Non-Fatal,Personal,1
